id	name	layer	head_shard	weight_id	orig_weight_size	new_weight_size	q_mode	q_wbits	q_gs	ws_pattern	ws_density	ws_storage	act_density	attn_pattern	attn_density
L24_Q_S3	Q	24	3	L24_WQ_S3	2097152	2097152									
L24_QK_S3	QK	24	3	None	0	0									
L24_Softmax_S3	Softmax	24	3	None	0	0									
L24_SV_S3	SV	24	3	None	0	0									
L24_O_S3	O	24	3	L24_WO_S3	2097152	2097152									
L24_Q_S4	Q	24	4	L24_WQ_S4	2097152	2097152									
L24_QK_S4	QK	24	4	None	0	0									
L24_Softmax_S4	Softmax	24	4	None	0	0									
L24_SV_S4	SV	24	4	None	0	0									
L24_O_S4	O	24	4	L24_WO_S4	2097152	2097152									
L24_Q_S5	Q	24	5	L24_WQ_S5	2097152	2097152									
L24_QK_S5	QK	24	5	None	0	0									
L24_Softmax_S5	Softmax	24	5	None	0	0									
L24_SV_S5	SV	24	5	None	0	0									
L24_O_S5	O	24	5	L24_WO_S5	2097152	2097152									
L24_Q_S6	Q	24	6	L24_WQ_S6	2097152	2097152									
L24_QK_S6	QK	24	6	None	0	0									
L24_Softmax_S6	Softmax	24	6	None	0	0									
L24_SV_S6	SV	24	6	None	0	0									
L24_O_S6	O	24	6	L24_WO_S6	2097152	2097152									
L24_Q_S7	Q	24	7	L24_WQ_S7	2097152	2097152									
L24_QK_S7	QK	24	7	None	0	0									
L24_Softmax_S7	Softmax	24	7	None	0	0									
L24_SV_S7	SV	24	7	None	0	0									
L24_O_S7	O	24	7	L24_WO_S7	2097152	2097152									
L24_O_allreduce	AllReduce	24	None	None	0	0									
L24_Add1	Add	24	None	None	0	0									
L24_LN2	LN	24	None	None	0	0									
L24_FFN_W1_S0	FFN_W1	24	None	L24_W1_S0	5636096	5636096									
L24_FFN_W3_S0	FFN_W3	24	None	L24_W3_S0	5636096	5636096									
L24_Act_S0	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S0	FFN_W2	24	None	L24_W2_S0	5636096	5636096									
L24_FFN_W1_S1	FFN_W1	24	None	L24_W1_S1	5636096	5636096									
L24_FFN_W3_S1	FFN_W3	24	None	L24_W3_S1	5636096	5636096									
L24_Act_S1	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S1	FFN_W2	24	None	L24_W2_S1	5636096	5636096									
L24_FFN_W1_S2	FFN_W1	24	None	L24_W1_S2	5636096	5636096									
L24_FFN_W3_S2	FFN_W3	24	None	L24_W3_S2	5636096	5636096									
L24_Act_S2	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S2	FFN_W2	24	None	L24_W2_S2	5636096	5636096									
L24_FFN_W1_S3	FFN_W1	24	None	L24_W1_S3	5636096	5636096									
L24_FFN_W3_S3	FFN_W3	24	None	L24_W3_S3	5636096	5636096									
L24_Act_S3	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S3	FFN_W2	24	None	L24_W2_S3	5636096	5636096									
L24_FFN_W1_S4	FFN_W1	24	None	L24_W1_S4	5636096	5636096									
L24_FFN_W3_S4	FFN_W3	24	None	L24_W3_S4	5636096	5636096									
L24_Act_S4	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S4	FFN_W2	24	None	L24_W2_S4	5636096	5636096									
L24_FFN_W1_S5	FFN_W1	24	None	L24_W1_S5	5636096	5636096									
L24_FFN_W3_S5	FFN_W3	24	None	L24_W3_S5	5636096	5636096									
L24_Act_S5	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S5	FFN_W2	24	None	L24_W2_S5	5636096	5636096									
L24_FFN_W1_S6	FFN_W1	24	None	L24_W1_S6	5636096	5636096									
L24_FFN_W3_S6	FFN_W3	24	None	L24_W3_S6	5636096	5636096									
L24_Act_S6	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S6	FFN_W2	24	None	L24_W2_S6	5636096	5636096									
L24_FFN_W1_S7	FFN_W1	24	None	L24_W1_S7	5636096	5636096									
L24_FFN_W3_S7	FFN_W3	24	None	L24_W3_S7	5636096	5636096									
L24_Act_S7	SwiGLU	24	None	None	0	0									
L24_FFN_W2_S7	FFN_W2	24	None	L24_W2_S7	5636096	5636096									
L24_FFN_allreduce	AllReduce	24	None	None	0	0									
L24_Add2	Add	24	None	None	0	0									
L25_LN1	LN	25	None	None	0	0									
L25_X	Identity	25	None	None	0	0									
L25_K_S0	K	25	0	L25_WK_S0	2097152	2097152									
L25_V_S0	V	25	0	L25_WV_S0	2097152	2097152									
L25_K_S1	K	25	1	L25_WK_S1	2097152	2097152									
L25_V_S1	V	25	1	L25_WV_S1	2097152	2097152									
L25_K_S2	K	25	2	L25_WK_S2	2097152	2097152									
L25_V_S2	V	25	2	L25_WV_S2	2097152	2097152									
L25_K_S3	K	25	3	L25_WK_S3	2097152	2097152									
L25_V_S3	V	25	3	L25_WV_S3	2097152	2097152									
L25_K_S4	K	25	4	L25_WK_S4	2097152	2097152									
L25_V_S4	V	25	4	L25_WV_S4	2097152	2097152									
L25_K_S5	K	25	5	L25_WK_S5	2097152	2097152									
L25_V_S5	V	25	5	L25_WV_S5	2097152	2097152									
L25_K_S6	K	25	6	L25_WK_S6	2097152	2097152									
L25_V_S6	V	25	6	L25_WV_S6	2097152	2097152									
L25_K_S7	K	25	7	L25_WK_S7	2097152	2097152									
L25_V_S7	V	25	7	L25_WV_S7	2097152	2097152									
L25_K_write_S0	K_write	25	0	None	0	0									
L25_V_write_S0	V_write	25	0	None	0	0									
L25_K_write_S1	K_write	25	1	None	0	0									
L25_V_write_S1	V_write	25	1	None	0	0									
L25_K_write_S2	K_write	25	2	None	0	0									
L25_V_write_S2	V_write	25	2	None	0	0									
L25_K_write_S3	K_write	25	3	None	0	0									
L25_V_write_S3	V_write	25	3	None	0	0									
L25_K_write_S4	K_write	25	4	None	0	0									
L25_V_write_S4	V_write	25	4	None	0	0									
L25_K_write_S5	K_write	25	5	None	0	0									
L25_V_write_S5	V_write	25	5	None	0	0									
L25_K_write_S6	K_write	25	6	None	0	0									
L25_V_write_S6	V_write	25	6	None	0	0									
L25_K_write_S7	K_write	25	7	None	0	0									
L25_V_write_S7	V_write	25	7	None	0	0									
L25_Q_S0	Q	25	0	L25_WQ_S0	2097152	2097152									
L25_QK_S0	QK	25	0	None	0	0									
L25_Softmax_S0	Softmax	25	0	None	0	0									
L25_SV_S0	SV	25	0	None	0	0									
L25_O_S0	O	25	0	L25_WO_S0	2097152	2097152									
L25_Q_S1	Q	25	1	L25_WQ_S1	2097152	2097152									
L25_QK_S1	QK	25	1	None	0	0									
L25_Softmax_S1	Softmax	25	1	None	0	0									
L25_SV_S1	SV	25	1	None	0	0									
L25_O_S1	O	25	1	L25_WO_S1	2097152	2097152									
L25_Q_S2	Q	25	2	L25_WQ_S2	2097152	2097152									
L25_QK_S2	QK	25	2	None	0	0									
L25_Softmax_S2	Softmax	25	2	None	0	0									
L25_SV_S2	SV	25	2	None	0	0									
L25_O_S2	O	25	2	L25_WO_S2	2097152	2097152									
L25_Q_S3	Q	25	3	L25_WQ_S3	2097152	2097152									
L25_QK_S3	QK	25	3	None	0	0									
L25_Softmax_S3	Softmax	25	3	None	0	0									
L25_SV_S3	SV	25	3	None	0	0									
L25_O_S3	O	25	3	L25_WO_S3	2097152	2097152									
L25_Q_S4	Q	25	4	L25_WQ_S4	2097152	2097152									
L25_QK_S4	QK	25	4	None	0	0									
L25_Softmax_S4	Softmax	25	4	None	0	0									
L25_SV_S4	SV	25	4	None	0	0									
L25_O_S4	O	25	4	L25_WO_S4	2097152	2097152									
L25_Q_S5	Q	25	5	L25_WQ_S5	2097152	2097152									
L25_QK_S5	QK	25	5	None	0	0									
L25_Softmax_S5	Softmax	25	5	None	0	0									
L25_SV_S5	SV	25	5	None	0	0									
L25_O_S5	O	25	5	L25_WO_S5	2097152	2097152									
L25_Q_S6	Q	25	6	L25_WQ_S6	2097152	2097152									
L25_QK_S6	QK	25	6	None	0	0									
L25_Softmax_S6	Softmax	25	6	None	0	0									
L25_SV_S6	SV	25	6	None	0	0									
L25_O_S6	O	25	6	L25_WO_S6	2097152	2097152									
L25_Q_S7	Q	25	7	L25_WQ_S7	2097152	2097152									
L25_QK_S7	QK	25	7	None	0	0									
L25_Softmax_S7	Softmax	25	7	None	0	0									
L25_SV_S7	SV	25	7	None	0	0									
L25_O_S7	O	25	7	L25_WO_S7	2097152	2097152									
L25_O_allreduce	AllReduce	25	None	None	0	0									
L25_Add1	Add	25	None	None	0	0									
L25_LN2	LN	25	None	None	0	0									
L25_FFN_W1_S0	FFN_W1	25	None	L25_W1_S0	5636096	5636096									
L25_FFN_W3_S0	FFN_W3	25	None	L25_W3_S0	5636096	5636096									
L25_Act_S0	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S0	FFN_W2	25	None	L25_W2_S0	5636096	5636096									
L25_FFN_W1_S1	FFN_W1	25	None	L25_W1_S1	5636096	5636096									
L25_FFN_W3_S1	FFN_W3	25	None	L25_W3_S1	5636096	5636096									
L25_Act_S1	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S1	FFN_W2	25	None	L25_W2_S1	5636096	5636096									
L25_FFN_W1_S2	FFN_W1	25	None	L25_W1_S2	5636096	5636096									
L25_FFN_W3_S2	FFN_W3	25	None	L25_W3_S2	5636096	5636096									
L25_Act_S2	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S2	FFN_W2	25	None	L25_W2_S2	5636096	5636096									
L25_FFN_W1_S3	FFN_W1	25	None	L25_W1_S3	5636096	5636096									
L25_FFN_W3_S3	FFN_W3	25	None	L25_W3_S3	5636096	5636096									
L25_Act_S3	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S3	FFN_W2	25	None	L25_W2_S3	5636096	5636096									
L25_FFN_W1_S4	FFN_W1	25	None	L25_W1_S4	5636096	5636096									
L25_FFN_W3_S4	FFN_W3	25	None	L25_W3_S4	5636096	5636096									
L25_Act_S4	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S4	FFN_W2	25	None	L25_W2_S4	5636096	5636096									
L25_FFN_W1_S5	FFN_W1	25	None	L25_W1_S5	5636096	5636096									
L25_FFN_W3_S5	FFN_W3	25	None	L25_W3_S5	5636096	5636096									
L25_Act_S5	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S5	FFN_W2	25	None	L25_W2_S5	5636096	5636096									
L25_FFN_W1_S6	FFN_W1	25	None	L25_W1_S6	5636096	5636096									
L25_FFN_W3_S6	FFN_W3	25	None	L25_W3_S6	5636096	5636096									
L25_Act_S6	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S6	FFN_W2	25	None	L25_W2_S6	5636096	5636096									
L25_FFN_W1_S7	FFN_W1	25	None	L25_W1_S7	5636096	5636096									
L25_FFN_W3_S7	FFN_W3	25	None	L25_W3_S7	5636096	5636096									
L25_Act_S7	SwiGLU	25	None	None	0	0									
L25_FFN_W2_S7	FFN_W2	25	None	L25_W2_S7	5636096	5636096									
L25_FFN_allreduce	AllReduce	25	None	None	0	0									
L25_Add2	Add	25	None	None	0	0									
L26_LN1	LN	26	None	None	0	0									
L26_X	Identity	26	None	None	0	0									
L26_K_S0	K	26	0	L26_WK_S0	2097152	2097152									
L26_V_S0	V	26	0	L26_WV_S0	2097152	2097152									
L26_K_S1	K	26	1	L26_WK_S1	2097152	2097152									
L26_V_S1	V	26	1	L26_WV_S1	2097152	2097152									
L26_K_S2	K	26	2	L26_WK_S2	2097152	2097152									
L26_V_S2	V	26	2	L26_WV_S2	2097152	2097152									
L26_K_S3	K	26	3	L26_WK_S3	2097152	2097152									
L26_V_S3	V	26	3	L26_WV_S3	2097152	2097152									
L26_K_S4	K	26	4	L26_WK_S4	2097152	2097152									
L26_V_S4	V	26	4	L26_WV_S4	2097152	2097152									
L26_K_S5	K	26	5	L26_WK_S5	2097152	2097152									
L26_V_S5	V	26	5	L26_WV_S5	2097152	2097152									
L26_K_S6	K	26	6	L26_WK_S6	2097152	2097152									
L26_V_S6	V	26	6	L26_WV_S6	2097152	2097152									
L26_K_S7	K	26	7	L26_WK_S7	2097152	2097152									
L26_V_S7	V	26	7	L26_WV_S7	2097152	2097152									
L26_K_write_S0	K_write	26	0	None	0	0									
L26_V_write_S0	V_write	26	0	None	0	0									
L26_K_write_S1	K_write	26	1	None	0	0									
L26_V_write_S1	V_write	26	1	None	0	0									
L26_K_write_S2	K_write	26	2	None	0	0									
L26_V_write_S2	V_write	26	2	None	0	0									
L26_K_write_S3	K_write	26	3	None	0	0									
L26_V_write_S3	V_write	26	3	None	0	0									
L26_K_write_S4	K_write	26	4	None	0	0									
L26_V_write_S4	V_write	26	4	None	0	0									
L26_K_write_S5	K_write	26	5	None	0	0									
L26_V_write_S5	V_write	26	5	None	0	0									
L26_K_write_S6	K_write	26	6	None	0	0									
L26_V_write_S6	V_write	26	6	None	0	0									
L26_K_write_S7	K_write	26	7	None	0	0									
L26_V_write_S7	V_write	26	7	None	0	0									
L26_Q_S0	Q	26	0	L26_WQ_S0	2097152	2097152									
L26_QK_S0	QK	26	0	None	0	0									
L26_Softmax_S0	Softmax	26	0	None	0	0									
L26_SV_S0	SV	26	0	None	0	0									
L26_O_S0	O	26	0	L26_WO_S0	2097152	2097152									
L26_Q_S1	Q	26	1	L26_WQ_S1	2097152	2097152									
L26_QK_S1	QK	26	1	None	0	0									
L26_Softmax_S1	Softmax	26	1	None	0	0									
L26_SV_S1	SV	26	1	None	0	0									
L26_O_S1	O	26	1	L26_WO_S1	2097152	2097152									
L26_Q_S2	Q	26	2	L26_WQ_S2	2097152	2097152									
L26_QK_S2	QK	26	2	None	0	0									
L26_Softmax_S2	Softmax	26	2	None	0	0									
L26_SV_S2	SV	26	2	None	0	0									
L26_O_S2	O	26	2	L26_WO_S2	2097152	2097152									
L26_Q_S3	Q	26	3	L26_WQ_S3	2097152	2097152									
L26_QK_S3	QK	26	3	None	0	0									
L26_Softmax_S3	Softmax	26	3	None	0	0									
L26_SV_S3	SV	26	3	None	0	0									
L26_O_S3	O	26	3	L26_WO_S3	2097152	2097152									
L26_Q_S4	Q	26	4	L26_WQ_S4	2097152	2097152									
L26_QK_S4	QK	26	4	None	0	0									
L26_Softmax_S4	Softmax	26	4	None	0	0									
L26_SV_S4	SV	26	4	None	0	0									
L26_O_S4	O	26	4	L26_WO_S4	2097152	2097152									
L26_Q_S5	Q	26	5	L26_WQ_S5	2097152	2097152									
L26_QK_S5	QK	26	5	None	0	0									
L26_Softmax_S5	Softmax	26	5	None	0	0									
L26_SV_S5	SV	26	5	None	0	0									
L26_O_S5	O	26	5	L26_WO_S5	2097152	2097152									
L26_Q_S6	Q	26	6	L26_WQ_S6	2097152	2097152									
L26_QK_S6	QK	26	6	None	0	0									
L26_Softmax_S6	Softmax	26	6	None	0	0									
L26_SV_S6	SV	26	6	None	0	0									
L26_O_S6	O	26	6	L26_WO_S6	2097152	2097152									
L26_Q_S7	Q	26	7	L26_WQ_S7	2097152	2097152									
L26_QK_S7	QK	26	7	None	0	0									
L26_Softmax_S7	Softmax	26	7	None	0	0									
L26_SV_S7	SV	26	7	None	0	0									
L26_O_S7	O	26	7	L26_WO_S7	2097152	2097152									
L26_O_allreduce	AllReduce	26	None	None	0	0									
L26_Add1	Add	26	None	None	0	0									
L26_LN2	LN	26	None	None	0	0									
L26_FFN_W1_S0	FFN_W1	26	None	L26_W1_S0	5636096	5636096									
L26_FFN_W3_S0	FFN_W3	26	None	L26_W3_S0	5636096	5636096									
L26_Act_S0	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S0	FFN_W2	26	None	L26_W2_S0	5636096	5636096									
L26_FFN_W1_S1	FFN_W1	26	None	L26_W1_S1	5636096	5636096									
L26_FFN_W3_S1	FFN_W3	26	None	L26_W3_S1	5636096	5636096									
L26_Act_S1	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S1	FFN_W2	26	None	L26_W2_S1	5636096	5636096									
L26_FFN_W1_S2	FFN_W1	26	None	L26_W1_S2	5636096	5636096									
L26_FFN_W3_S2	FFN_W3	26	None	L26_W3_S2	5636096	5636096									
L26_Act_S2	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S2	FFN_W2	26	None	L26_W2_S2	5636096	5636096									
L26_FFN_W1_S3	FFN_W1	26	None	L26_W1_S3	5636096	5636096									
L26_FFN_W3_S3	FFN_W3	26	None	L26_W3_S3	5636096	5636096									
L26_Act_S3	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S3	FFN_W2	26	None	L26_W2_S3	5636096	5636096									
L26_FFN_W1_S4	FFN_W1	26	None	L26_W1_S4	5636096	5636096									
L26_FFN_W3_S4	FFN_W3	26	None	L26_W3_S4	5636096	5636096									
L26_Act_S4	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S4	FFN_W2	26	None	L26_W2_S4	5636096	5636096									
L26_FFN_W1_S5	FFN_W1	26	None	L26_W1_S5	5636096	5636096									
L26_FFN_W3_S5	FFN_W3	26	None	L26_W3_S5	5636096	5636096									
L26_Act_S5	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S5	FFN_W2	26	None	L26_W2_S5	5636096	5636096									
L26_FFN_W1_S6	FFN_W1	26	None	L26_W1_S6	5636096	5636096									
L26_FFN_W3_S6	FFN_W3	26	None	L26_W3_S6	5636096	5636096									
L26_Act_S6	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S6	FFN_W2	26	None	L26_W2_S6	5636096	5636096									
L26_FFN_W1_S7	FFN_W1	26	None	L26_W1_S7	5636096	5636096									
L26_FFN_W3_S7	FFN_W3	26	None	L26_W3_S7	5636096	5636096									
L26_Act_S7	SwiGLU	26	None	None	0	0									
L26_FFN_W2_S7	FFN_W2	26	None	L26_W2_S7	5636096	5636096									
L26_FFN_allreduce	AllReduce	26	None	None	0	0									
L26_Add2	Add	26	None	None	0	0									
L27_LN1	LN	27	None	None	0	0									
L27_X	Identity	27	None	None	0	0									
L27_K_S0	K	27	0	L27_WK_S0	2097152	2097152									
L27_V_S0	V	27	0	L27_WV_S0	2097152	2097152									
L27_K_S1	K	27	1	L27_WK_S1	2097152	2097152									
L27_V_S1	V	27	1	L27_WV_S1	2097152	2097152									
L27_K_S2	K	27	2	L27_WK_S2	2097152	2097152									
L27_V_S2	V	27	2	L27_WV_S2	2097152	2097152									
L27_K_S3	K	27	3	L27_WK_S3	2097152	2097152									
L27_V_S3	V	27	3	L27_WV_S3	2097152	2097152									
L27_K_S4	K	27	4	L27_WK_S4	2097152	2097152									
L27_V_S4	V	27	4	L27_WV_S4	2097152	2097152									
L27_K_S5	K	27	5	L27_WK_S5	2097152	2097152									
L27_V_S5	V	27	5	L27_WV_S5	2097152	2097152									
L27_K_S6	K	27	6	L27_WK_S6	2097152	2097152									
L27_V_S6	V	27	6	L27_WV_S6	2097152	2097152									
L27_K_S7	K	27	7	L27_WK_S7	2097152	2097152									
L27_V_S7	V	27	7	L27_WV_S7	2097152	2097152									
L27_K_write_S0	K_write	27	0	None	0	0									
L27_V_write_S0	V_write	27	0	None	0	0									
L27_K_write_S1	K_write	27	1	None	0	0									
L27_V_write_S1	V_write	27	1	None	0	0									
L27_K_write_S2	K_write	27	2	None	0	0									
L27_V_write_S2	V_write	27	2	None	0	0									
L27_K_write_S3	K_write	27	3	None	0	0									
L27_V_write_S3	V_write	27	3	None	0	0									
L27_K_write_S4	K_write	27	4	None	0	0									
L27_V_write_S4	V_write	27	4	None	0	0									
L27_K_write_S5	K_write	27	5	None	0	0									
L27_V_write_S5	V_write	27	5	None	0	0									
L27_K_write_S6	K_write	27	6	None	0	0									
L27_V_write_S6	V_write	27	6	None	0	0									
L27_K_write_S7	K_write	27	7	None	0	0									
L27_V_write_S7	V_write	27	7	None	0	0									
L27_Q_S0	Q	27	0	L27_WQ_S0	2097152	2097152									
L27_QK_S0	QK	27	0	None	0	0									
L27_Softmax_S0	Softmax	27	0	None	0	0									
L27_SV_S0	SV	27	0	None	0	0									
L27_O_S0	O	27	0	L27_WO_S0	2097152	2097152									
L27_Q_S1	Q	27	1	L27_WQ_S1	2097152	2097152									
L27_QK_S1	QK	27	1	None	0	0									
L27_Softmax_S1	Softmax	27	1	None	0	0									
L27_SV_S1	SV	27	1	None	0	0									
L27_O_S1	O	27	1	L27_WO_S1	2097152	2097152									
L27_Q_S2	Q	27	2	L27_WQ_S2	2097152	2097152									
L27_QK_S2	QK	27	2	None	0	0									
L27_Softmax_S2	Softmax	27	2	None	0	0									
L27_SV_S2	SV	27	2	None	0	0									
L27_O_S2	O	27	2	L27_WO_S2	2097152	2097152									
L27_Q_S3	Q	27	3	L27_WQ_S3	2097152	2097152									
L27_QK_S3	QK	27	3	None	0	0									
L27_Softmax_S3	Softmax	27	3	None	0	0									
L27_SV_S3	SV	27	3	None	0	0									
L27_O_S3	O	27	3	L27_WO_S3	2097152	2097152									
L27_Q_S4	Q	27	4	L27_WQ_S4	2097152	2097152									
L27_QK_S4	QK	27	4	None	0	0									
L27_Softmax_S4	Softmax	27	4	None	0	0									
L27_SV_S4	SV	27	4	None	0	0									
L27_O_S4	O	27	4	L27_WO_S4	2097152	2097152									
L27_Q_S5	Q	27	5	L27_WQ_S5	2097152	2097152									
L27_QK_S5	QK	27	5	None	0	0									
L27_Softmax_S5	Softmax	27	5	None	0	0									
L27_SV_S5	SV	27	5	None	0	0									
L27_O_S5	O	27	5	L27_WO_S5	2097152	2097152									
L27_Q_S6	Q	27	6	L27_WQ_S6	2097152	2097152									
L27_QK_S6	QK	27	6	None	0	0									
L27_Softmax_S6	Softmax	27	6	None	0	0									
L27_SV_S6	SV	27	6	None	0	0									
L27_O_S6	O	27	6	L27_WO_S6	2097152	2097152									
L27_Q_S7	Q	27	7	L27_WQ_S7	2097152	2097152									
L27_QK_S7	QK	27	7	None	0	0									
L27_Softmax_S7	Softmax	27	7	None	0	0									
L27_SV_S7	SV	27	7	None	0	0									
L27_O_S7	O	27	7	L27_WO_S7	2097152	2097152									
L27_O_allreduce	AllReduce	27	None	None	0	0									
L27_Add1	Add	27	None	None	0	0									
L27_LN2	LN	27	None	None	0	0									
L27_FFN_W1_S0	FFN_W1	27	None	L27_W1_S0	5636096	5636096									
L27_FFN_W3_S0	FFN_W3	27	None	L27_W3_S0	5636096	5636096									
L27_Act_S0	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S0	FFN_W2	27	None	L27_W2_S0	5636096	5636096									
L27_FFN_W1_S1	FFN_W1	27	None	L27_W1_S1	5636096	5636096									
L27_FFN_W3_S1	FFN_W3	27	None	L27_W3_S1	5636096	5636096									
L27_Act_S1	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S1	FFN_W2	27	None	L27_W2_S1	5636096	5636096									
L27_FFN_W1_S2	FFN_W1	27	None	L27_W1_S2	5636096	5636096									
L27_FFN_W3_S2	FFN_W3	27	None	L27_W3_S2	5636096	5636096									
L27_Act_S2	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S2	FFN_W2	27	None	L27_W2_S2	5636096	5636096									
L27_FFN_W1_S3	FFN_W1	27	None	L27_W1_S3	5636096	5636096									
L27_FFN_W3_S3	FFN_W3	27	None	L27_W3_S3	5636096	5636096									
L27_Act_S3	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S3	FFN_W2	27	None	L27_W2_S3	5636096	5636096									
L27_FFN_W1_S4	FFN_W1	27	None	L27_W1_S4	5636096	5636096									
L27_FFN_W3_S4	FFN_W3	27	None	L27_W3_S4	5636096	5636096									
L27_Act_S4	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S4	FFN_W2	27	None	L27_W2_S4	5636096	5636096									
L27_FFN_W1_S5	FFN_W1	27	None	L27_W1_S5	5636096	5636096									
L27_FFN_W3_S5	FFN_W3	27	None	L27_W3_S5	5636096	5636096									
L27_Act_S5	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S5	FFN_W2	27	None	L27_W2_S5	5636096	5636096									
L27_FFN_W1_S6	FFN_W1	27	None	L27_W1_S6	5636096	5636096									
L27_FFN_W3_S6	FFN_W3	27	None	L27_W3_S6	5636096	5636096									
L27_Act_S6	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S6	FFN_W2	27	None	L27_W2_S6	5636096	5636096									
L27_FFN_W1_S7	FFN_W1	27	None	L27_W1_S7	5636096	5636096									
L27_FFN_W3_S7	FFN_W3	27	None	L27_W3_S7	5636096	5636096									
L27_Act_S7	SwiGLU	27	None	None	0	0									
L27_FFN_W2_S7	FFN_W2	27	None	L27_W2_S7	5636096	5636096									
L27_FFN_allreduce	AllReduce	27	None	None	0	0									
L27_Add2	Add	27	None	None	0	0									
L28_LN1	LN	28	None	None	0	0									
L28_X	Identity	28	None	None	0	0									
L28_K_S0	K	28	0	L28_WK_S0	2097152	2097152									
L28_V_S0	V	28	0	L28_WV_S0	2097152	2097152									
L28_K_S1	K	28	1	L28_WK_S1	2097152	2097152									
L28_V_S1	V	28	1	L28_WV_S1	2097152	2097152									
L28_K_S2	K	28	2	L28_WK_S2	2097152	2097152									
L28_V_S2	V	28	2	L28_WV_S2	2097152	2097152									
L28_K_S3	K	28	3	L28_WK_S3	2097152	2097152									
L28_V_S3	V	28	3	L28_WV_S3	2097152	2097152									
L28_K_S4	K	28	4	L28_WK_S4	2097152	2097152									
L28_V_S4	V	28	4	L28_WV_S4	2097152	2097152									
L28_K_S5	K	28	5	L28_WK_S5	2097152	2097152									
L28_V_S5	V	28	5	L28_WV_S5	2097152	2097152									
L28_K_S6	K	28	6	L28_WK_S6	2097152	2097152									
L28_V_S6	V	28	6	L28_WV_S6	2097152	2097152									
L28_K_S7	K	28	7	L28_WK_S7	2097152	2097152									
L28_V_S7	V	28	7	L28_WV_S7	2097152	2097152									
L28_K_write_S0	K_write	28	0	None	0	0									
L28_V_write_S0	V_write	28	0	None	0	0									
L28_K_write_S1	K_write	28	1	None	0	0									
L28_V_write_S1	V_write	28	1	None	0	0									
L28_K_write_S2	K_write	28	2	None	0	0									
L28_V_write_S2	V_write	28	2	None	0	0									
L28_K_write_S3	K_write	28	3	None	0	0									
L28_V_write_S3	V_write	28	3	None	0	0									
L28_K_write_S4	K_write	28	4	None	0	0									
L28_V_write_S4	V_write	28	4	None	0	0									
L28_K_write_S5	K_write	28	5	None	0	0									
L28_V_write_S5	V_write	28	5	None	0	0									
L28_K_write_S6	K_write	28	6	None	0	0									
L28_V_write_S6	V_write	28	6	None	0	0									
L28_K_write_S7	K_write	28	7	None	0	0									
L28_V_write_S7	V_write	28	7	None	0	0									
L28_Q_S0	Q	28	0	L28_WQ_S0	2097152	2097152									
L28_QK_S0	QK	28	0	None	0	0									
L28_Softmax_S0	Softmax	28	0	None	0	0									
L28_SV_S0	SV	28	0	None	0	0									
L28_O_S0	O	28	0	L28_WO_S0	2097152	2097152									
L28_Q_S1	Q	28	1	L28_WQ_S1	2097152	2097152									
L28_QK_S1	QK	28	1	None	0	0									
L28_Softmax_S1	Softmax	28	1	None	0	0									
L28_SV_S1	SV	28	1	None	0	0									
L28_O_S1	O	28	1	L28_WO_S1	2097152	2097152									
L28_Q_S2	Q	28	2	L28_WQ_S2	2097152	2097152									
L28_QK_S2	QK	28	2	None	0	0									
L28_Softmax_S2	Softmax	28	2	None	0	0									
L28_SV_S2	SV	28	2	None	0	0									
L28_O_S2	O	28	2	L28_WO_S2	2097152	2097152									
L28_Q_S3	Q	28	3	L28_WQ_S3	2097152	2097152									
L28_QK_S3	QK	28	3	None	0	0									
L28_Softmax_S3	Softmax	28	3	None	0	0									
L28_SV_S3	SV	28	3	None	0	0									
L28_O_S3	O	28	3	L28_WO_S3	2097152	2097152									
L28_Q_S4	Q	28	4	L28_WQ_S4	2097152	2097152									
L28_QK_S4	QK	28	4	None	0	0									
L28_Softmax_S4	Softmax	28	4	None	0	0									
L28_SV_S4	SV	28	4	None	0	0									
